7.758214323748885022e+01,1.875000000000000000e+00
7.858279242010027588e+01,1.375000000000000000e+00
9.839132496911156522e+01,1.250000000000000000e+00
1.459344917063201024e+02,1.125000000000000000e+00
2.030371331090368017e+02,1.000000000000000000e+00
5.800000000000000000e+02,6.709109258558551003e-01
6.745000000000000000e+02,6.539395327806782898e-01
6.880000000000000000e+02,6.524652990496807581e-01
8.230000000000000000e+02,6.524652990493391425e-01
8.500000000000000000e+02,6.524653484279112625e-01
8.582856250188882541e+02,1.000000000000000000e+00
8.580007465214567901e+02,1.125000000000000000e+00
8.571876898167770378e+02,1.250000000000000000e+00
8.558948975573434836e+02,1.375000000000000000e+00
8.541525974795918046e+02,1.500000000000000000e+00
8.519926005559756277e+02,1.625000000000000000e+00
8.500000000000000000e+02,1.723921755888541574e+00
8.494340682919648771e+02,1.750000000000000000e+00
8.465027230874350153e+02,1.875000000000000000e+00
8.431847405671306888e+02,2.000000000000000000e+00
8.394873717620411071e+02,2.125000000000000000e+00
8.365000000000000000e+02,2.217424853590268086e+00
8.353965891352368089e+02,2.250000000000000000e+00
8.309274664078028536e+02,2.375000000000000000e+00
8.260690056244638981e+02,2.500000000000000000e+00
8.230000000000000000e+02,2.574408234822649355e+00
8.208397094477751352e+02,2.625000000000000000e+00
8.152376224445719117e+02,2.750000000000000000e+00
8.095000000000000000e+02,2.870531200950892980e+00
8.092809350488550990e+02,2.875000000000000000e+00
8.029783774965196699e+02,3.000000000000000000e+00
7.963460689139418491e+02,3.125000000000000000e+00
7.960000000000000000e+02,3.131359154099648823e+00
7.893946205461287491e+02,3.250000000000000000e+00
7.825000000000000000e+02,3.368811437412380538e+00
7.821333798328626017e+02,3.375000000000000000e+00
7.745740844180609201e+02,3.500000000000000000e+00
7.690000000000000000e+02,3.578813733240338912e+00
7.555000000000000000e+02,3.578813734507086952e+00
6.475000000000000000e+02,3.578813734507253486e+00
6.340000000000000000e+02,3.577432281460570351e+00
6.205000000000000000e+02,3.574932225861012558e+00
6.070000000000000000e+02,3.572429678577097256e+00
5.935000000000000000e+02,3.569924632978837664e+00
5.800000000000000000e+02,3.567417082337668965e+00
4.240540142342761669e+02,3.500000000000000000e+00
3.065453529634780239e+02,3.375000000000000000e+00
2.409958656465135221e+02,3.250000000000000000e+00
1.944366558636729678e+02,3.125000000000000000e+00
1.595927182956153558e+02,3.000000000000000000e+00
1.325582458150676644e+02,2.875000000000000000e+00
1.110444309089284616e+02,2.750000000000000000e+00
9.362351714953219073e+01,2.625000000000000000e+00
7.936380071405896786e+01,2.500000000000000000e+00
7.779507636832980211e+01,2.000000000000000000e+00
