1.158347251787246705e+03,4.498058501393839670e+00
9.993439152381662325e+02,4.536084035698408456e+00
9.592522771979654408e+02,4.533881920512345509e+00
9.193598870860007537e+02,4.528027418799405623e+00
8.804376974612512186e+02,4.522303549708913017e+00
8.424256783681018987e+02,4.516702273686225233e+00
8.043938945008559358e+02,4.506320587363427776e+00
7.665652456122099920e+02,4.492089059216841207e+00
7.296570505007628071e+02,4.478156550685152837e+00
6.936131911493507687e+02,4.464504813086366930e+00
6.568565095372267706e+02,4.440808711608942083e+00
6.208940533369986952e+02,4.416509334340362969e+00
5.858441698189768658e+02,4.392712162316394497e+00
5.503234573525778615e+02,4.358861234405890350e+00
5.153758326412703354e+02,4.322251965674585250e+00
4.813632962009950234e+02,4.285938139300609073e+00
4.545126551985497372e+02,4.245757609015307743e+00
4.465408038315700878e+02,4.233781355997257023e+00
4.157152533655408888e+02,4.187249145877673939e+00
4.128916772857365913e+02,4.182969837191749640e+00
3.821593136865111546e+02,4.125288294283017798e+00
3.789980502341601323e+02,4.118782564928414658e+00
3.505562675970319333e+02,4.059967531051785095e+00
3.458592910136161436e+02,4.050206931584686920e+00
3.221145933388292519e+02,3.991884776647983912e+00
3.126349395367747661e+02,3.965921820181661062e+00
2.964464083655416857e+02,3.921376753147316041e+00
2.803958100674446428e+02,3.876950172170309461e+00
2.720979540253979962e+02,3.848284545986226490e+00
2.512182913295094693e+02,3.773707316943417212e+00
2.477468811086691574e+02,3.761242117452490596e+00
2.301440690270370624e+02,3.696345382800205304e+00
2.159198616749348787e+02,3.631401558516649697e+00
2.130891845523425729e+02,3.618418732202278498e+00
1.956147121545151322e+02,3.537838263112066617e+00
1.847849254842843436e+02,3.480517356523149530e+00
1.805873436687992921e+02,3.456363607574032493e+00
1.661902186167239392e+02,3.373025866333632994e+00
1.543245322288202885e+02,3.300347517689875332e+00
1.525987568234158118e+02,3.287991553939541234e+00
1.406531612141689607e+02,3.202023144864317494e+00
1.289307784055508250e+02,3.114048538977246317e+00
1.244209412415814739e+02,3.075073520472647370e+00
1.186775859204364139e+02,3.025211992707640185e+00
1.082484039897309032e+02,2.934011868744369700e+00
9.882225099710052518e+01,2.841592777992123953e+00
9.619625233187873903e+01,2.813588302309233402e+00
9.017370001158077741e+01,2.747782719336483659e+00
8.145630455623239641e+01,2.651604146114596716e+00
7.874980869335296063e+01,2.560646597490336518e+00
8.031348384144497743e+01,2.004389853075651651e+00
9.578036926126247863e+01,1.931932603086851552e+00
4.620379521771158124e+02,1.931932603088332812e+00
4.995460888779201696e+02,1.934924301395708035e+00
5.363789877943701185e+02,1.940417290352262292e+00
5.718652681154111406e+02,1.946559133028050725e+00
6.060807805753513549e+02,1.953307231051248705e+00
6.390887856857297038e+02,1.960602448518371510e+00
6.709420538277269088e+02,1.968369779582528123e+00
7.016852359492482947e+02,1.976520704949290552e+00
7.313574821590494821e+02,1.984957473059907551e+00
7.599950861674939233e+02,1.993578909393327381e+00
7.876338199254740857e+02,2.002286804791820085e+00
8.143106423642004756e+02,2.010991697356581120e+00
8.407461719248515237e+02,2.022165229042689916e+00
8.677104135198126187e+02,2.038870946774280934e+00
8.940513990571884051e+02,2.056896588540344517e+00
9.197644760067928473e+02,2.076157231236881895e+00
9.448259784927959117e+02,2.096480366345022883e+00
9.691959397569313523e+02,2.117600539001844862e+00
9.928254997916510547e+02,2.139176147625518887e+00
1.015668589329503789e+03,2.160832777254005688e+00
1.037693520174699870e+03,2.182218057383894294e+00
1.061420561599509711e+03,2.216614274708380794e+00
1.084834614254822554e+03,2.254295393307153450e+00
1.107809804230897043e+03,2.294757989115421726e+00
1.130125643935149128e+03,2.336820939337295400e+00
1.151513588273420282e+03,2.378764881062857661e+00
1.175009857506281378e+03,2.440874600979376474e+00
1.224557608532442600e+03,2.609612716283872036e+00
1.227656255209532674e+03,2.624692712697605401e+00
1.255178126186222926e+03,2.788869138138157844e+00
1.270621655050775644e+03,2.932791366976384762e+00
1.279797699846791829e+03,3.067574523058040903e+00
1.282595805356812434e+03,3.191565771768991588e+00
1.283076689503085163e+03,3.313765260711987626e+00
1.280480100305617498e+03,3.431744683342786040e+00
1.275804559478508963e+03,3.547639709356545712e+00
1.269633255351980097e+03,3.662764648484652330e+00
1.261598389722505999e+03,3.775817891287566397e+00
1.252487996094243954e+03,3.888911546354523185e+00
1.242367239493167062e+03,4.002174825593041163e+00
1.231121618355019791e+03,4.115166151360430291e+00
1.218981237922373793e+03,4.228581348719075095e+00
1.207897099703240883e+03,4.326392450321613126e+00
1.206332140211052092e+03,4.339867021324226748e+00
1.206010285547654121e+03,4.342636106035820731e+00
1.204739724432710773e+03,4.353545650172272907e+00
1.203119143270327868e+03,4.367442800361943434e+00
1.201446100941423992e+03,4.381581198274548505e+00
1.199708163548415314e+03,4.395984798502596824e+00
1.197931880362281390e+03,4.410663689675654808e+00
1.194259103169666332e+03,4.440922209194412495e+00
1.192356991607915916e+03,4.456543324189026656e+00
1.192243518992750751e+03,4.457475058614186914e+00
1.190299373805731648e+03,4.472593914437965168e+00
1.187958759174843863e+03,4.489206731184922639e+00
1.187949763708791352e+03,4.489213226356147501e+00
