1.035949472995875794e+03,4.518710198933666433e+00
9.955162904381933231e+02,4.518710209245818454e+00
9.549630819821954901e+02,4.513609146493885227e+00
9.152433746204318368e+02,4.507752789053479425e+00
8.764901257365487481e+02,4.502027137562056858e+00
8.386435357760791476e+02,4.496424150068381032e+00
8.005383320660772597e+02,4.484721218578449964e+00
7.628788158750465982e+02,4.470486500550549636e+00
7.261367251574424699e+02,4.456551101952883620e+00
6.901944752078534293e+02,4.442499934906207315e+00
6.534331453960352292e+02,4.417664379352992832e+00
6.176401592342451750e+02,4.393363914279516891e+00
5.827573010066082588e+02,4.369566542927954877e+00
5.471849780175595015e+02,4.334002770305151131e+00
5.124126201189643552e+02,4.297400681741441630e+00
4.783590975864787538e+02,4.259189507816640408e+00
4.699689039835644735e+02,4.246599793392770827e+00
4.437220072310493606e+02,4.207055537457819128e+00
4.317945000296947455e+02,4.189001998562519979e+00
4.102563897376710997e+02,4.156271967187805672e+00
3.943423041358801129e+02,4.127281579488770724e+00
3.763990458809298616e+02,4.090537739368909520e+00
3.628444644523981992e+02,4.062650311573547057e+00
3.435079893998577631e+02,4.022671866482400382e+00
3.313900500092722154e+02,3.994418641690325789e+00
3.103961855145716413e+02,3.937522168371067277e+00
3.055659063815134573e+02,3.924369985515377302e+00
2.789561158751358789e+02,3.850914592944916226e+00
2.783627278325627117e+02,3.848839343700072302e+00
2.578047776778174693e+02,3.776598935615182118e+00
2.460088693727628026e+02,3.734855981278099257e+00
2.359927446208099582e+02,3.699239642636175329e+00
2.177034215069650713e+02,3.620961338697567644e+00
2.144192845597184771e+02,3.606164426403816847e+00
1.999014184200316038e+02,3.540442856393343884e+00
1.837609834394750123e+02,3.458472770416895159e+00
1.835514837667161885e+02,3.457284859094019502e+00
1.691386858681981948e+02,3.375154805461308527e+00
1.547930659132404401e+02,3.289703175031195137e+00
1.533490937422064917e+02,3.279487023629346076e+00
1.426913548659592266e+02,3.203732309609409246e+00
1.304993197670281404e+02,3.115456651352367601e+00
1.237015362709063453e+02,3.057293369046819809e+00
1.201310050365585056e+02,3.026603692598821560e+00
1.095829059320412284e+02,2.935370476268857942e+00
9.982630612562094541e+01,2.842676514940729149e+00
9.569815718460013443e+01,2.799019806698977320e+00
9.107390408699392026e+01,2.748810286108792411e+00
8.227425595045646389e+01,2.652589359587434803e+00
7.875074524373566476e+01,2.560647785451588998e+00
8.031442222524772490e+01,2.004391425817555472e+00
9.741515365452876551e+01,1.934791282384362932e+00
4.252815528725446939e+02,1.934791282384721089e+00
4.632305984198406463e+02,1.934791282416786995e+00
5.007966671019808587e+02,1.938036195757253832e+00
5.376468248411977129e+02,1.943691696626175691e+00
5.731540808453928548e+02,1.950013209536450853e+00
6.073930638392338324e+02,1.956956307379034143e+00
6.404257311879139252e+02,1.964459402250253062e+00
6.723035002668250399e+02,1.972444431123504760e+00
7.030696953666382569e+02,1.980819381048811723e+00
7.327622590375373193e+02,1.989482835996033483e+00
7.614164854964608367e+02,1.998330100761363415e+00
7.890674179410231091e+02,2.007259880374545169e+00
8.157515790933517792e+02,2.016180263276384999e+00
8.423363897854603692e+02,2.028110622193088464e+00
8.693785072373598268e+02,2.045348437108684525e+00
8.957988213853158186e+02,2.063946968699295059e+00
9.215896924830231001e+02,2.083812309552878883e+00
9.467235577326321163e+02,2.104757421247647198e+00
9.711559395126643039e+02,2.126497099501574173e+00
9.948338870696844651e+02,2.148668739914026737e+00
1.017708578864246647e+03,2.170880125063204602e+00
1.040001391948682112e+03,2.194072271198054480e+00
1.063899186486231201e+03,2.229903530899095543e+00
1.087479006148223334e+03,2.269109625130336649e+00
1.110601401680212575e+03,2.311116811057307263e+00
1.133016607412778967e+03,2.354563777601181407e+00
1.154436631640847054e+03,2.397579317335579496e+00
1.179079228090562538e+03,2.468386387920747271e+00
1.204783003049727768e+03,2.555735982412485008e+00
1.217992930253886243e+03,2.604032810152503430e+00
1.233689331806751625e+03,2.678083196927824261e+00
1.249513257865412470e+03,2.776282417495146149e+00
1.267085641181886785e+03,2.924629699884561340e+00
1.276638582617132670e+03,3.060002367294504033e+00
1.280422923916740956e+03,3.186158850897053085e+00
1.281604016535015489e+03,3.309961830595999022e+00
1.279113928125127813e+03,3.428083280002111710e+00
1.274960656344215977e+03,3.545293061315648586e+00
1.268941243822022670e+03,3.660768264601682365e+00
1.261134044762178291e+03,3.774428160591000392e+00
1.252242621069335883e+03,3.888149669378056839e+00
1.242202324009038875e+03,4.001643565126770774e+00
1.230990635830689143e+03,4.114728327149871134e+00
1.218913882272062892e+03,4.228347695535760842e+00
1.207848573964215120e+03,4.326397740275409909e+00
1.205975587573402663e+03,4.342511164584162309e+00
1.204688589148388019e+03,4.353556814116533502e+00
1.203066230681703246e+03,4.367457254998882377e+00
1.201414049317603485e+03,4.381591718366519395e+00
1.199683755173341069e+03,4.395994158907620353e+00
1.197906923975861901e+03,4.410674646102060947e+00
1.196090453172269008e+03,4.425648993788484198e+00
1.194231799630635805e+03,4.440937254402616219e+00
1.192328297697557218e+03,4.456560758545737855e+00
1.192225221650196545e+03,4.457406649814495303e+00
1.190272345257583765e+03,4.472611877286166937e+00
1.187949763708791352e+03,4.489213226356147501e+00
1.157691657652150298e+03,4.495512718366958538e+00
1.075865783787889313e+03,4.512252075111839567e+00
