1.352895810763154486e+03,5.132507586971963853e+00
1.214001297217418823e+03,5.132507627588495325e+00
1.109755055485172079e+03,5.132507586971963853e+00
1.080467551257763034e+03,5.131420549004593212e+00
1.013700678277935026e+03,5.128934395438168536e+00
9.469338052981070177e+02,5.126436924336139178e+00
8.801669323182791231e+02,5.120506024419801960e+00
8.134000593384511149e+02,5.112607709341332907e+00
7.466331863586231066e+02,5.102019850596628991e+00
6.798663133787950983e+02,5.085198179860936918e+00
6.130994403989670900e+02,5.063741174890512120e+00
5.463325674191390817e+02,5.033506464670119307e+00
5.055982426153718166e+02,5.009059994947852701e+00
4.795656944393111303e+02,4.989986862380009214e+00
4.127988214594831220e+02,4.931915680699646032e+00
3.716596175008629075e+02,4.885612402923740660e+00
3.460319484796551137e+02,4.849717879268731657e+00
2.939169393882621648e+02,4.762164810899629508e+00
2.792650754998271623e+02,4.728526676028275588e+00
2.415708393973987427e+02,4.638717218875518356e+00
2.124982025199991540e+02,4.545665584505927725e+00
2.031817509597086371e+02,4.515269626851406315e+00
1.735919931952087154e+02,4.391822034827294274e+00
1.493180038978200344e+02,4.268374442803184010e+00
1.457313295401712026e+02,4.247648627956888134e+00
1.287387242088458379e+02,4.144926850779071970e+00
1.124701983552593703e+02,4.021479258754959929e+00
9.815638020481900128e+01,3.898031666730848777e+00
8.582814127502713575e+01,3.774584074706737180e+00
7.896445656034320848e+01,3.698053372520844206e+00
7.896445656034320848e+01,3.698053336963264215e+00
8.025027831793478583e+01,2.663555746489733700e+00
1.457313295401712026e+02,2.663555745928927632e+00
2.124982025199991540e+02,2.663555745630927341e+00
3.460319484796551137e+02,2.663555745391895435e+00
4.127988214594831220e+02,2.663555745284731824e+00
4.795656944393111303e+02,2.663555745200489877e+00
5.463325674191390817e+02,2.663555745135026687e+00
6.130994403989670900e+02,2.663555745082824444e+00
6.798663133787950983e+02,2.663555745045037337e+00
8.134000593384511149e+02,2.663555744991379370e+00
1.347535043177075067e+03,2.663555744820026217e+00
1.408090467709236236e+03,2.663555746489733700e+00
1.413080917562058403e+03,2.787003338513845296e+00
1.414301885628309947e+03,2.910450930537956893e+00
1.414301916156902962e+03,2.911567750641584240e+00
1.414301916156902962e+03,2.911660062169760366e+00
1.414123764492585451e+03,3.033898522562068045e+00
1.413363429536915874e+03,3.157346114586179642e+00
1.411668563411096557e+03,3.280793706610291238e+00
1.409787619701884751e+03,3.404241298634402835e+00
1.407462772300836150e+03,3.527688890658514431e+00
1.404658726150511711e+03,3.651136482682625584e+00
1.401708833492824624e+03,3.774584074706737180e+00
1.398464741324930856e+03,3.898031666730848777e+00
1.394868205837216237e+03,4.021479258754959929e+00
1.391095767243984028e+03,4.144926850779071970e+00
1.387109326095419192e+03,4.268374442803184010e+00
1.382841246774813044e+03,4.391822034827294274e+00
1.378376146477750581e+03,4.515269626851406315e+00
1.373725106720057283e+03,4.638717218875518356e+00
1.368831504941298590e+03,4.762164810899629508e+00
1.363752727459736434e+03,4.885612402923740660e+00
1.358460059354308896e+03,5.009059994947852701e+00
1.353718013975707208e+03,5.114307211012559584e+00
