1.351443873311789048e+03,5.162890734005881832e+00
1.169708437590812309e+03,5.162890735878107762e+00
1.108572282955290120e+03,5.162890734005881832e+00
1.101534043320927367e+03,5.162631037439792792e+00
1.033359649051042425e+03,5.160109407390875980e+00
9.651852547811572549e+02,5.157576244946342037e+00
8.970108605112723126e+02,5.153046006690989778e+00
8.288364662413873702e+02,5.145041472955854012e+00
7.606620719715024279e+02,5.136282491956882801e+00
6.924876777016173719e+02,5.119246982551373115e+00
6.243132834317324296e+02,5.099859337631815315e+00
5.561388891618476009e+02,5.069258519033812860e+00
4.879644948919624881e+02,5.027838757601601927e+00
4.554160526702449943e+02,5.003974864537852341e+00
4.197901006220775457e+02,4.971896554507543975e+00
3.516157063521925465e+02,4.891683063173079660e+00
3.228428318348481412e+02,4.845058995069822849e+00
2.834413120823076042e+02,4.772118677805309517e+00
2.463274720904084347e+02,4.686143125601792470e+00
2.152669178124226050e+02,4.590247722292389199e+00
1.965478869995653781e+02,4.527227256133762978e+00
1.603960530547133487e+02,4.368311386665733487e+00
1.470925235425376627e+02,4.291971877574075833e+00
1.330156031070859228e+02,4.209395517197703995e+00
1.116487611223543155e+02,4.050479647729674504e+00
9.406201083482430647e+01,3.891563778261644124e+00
7.912621513021841224e+01,3.732647908793615077e+00
7.891812927265267774e+01,3.729974566146974979e+00
7.891812927265267774e+01,3.729974525235805416e+00
8.086690314472662067e+01,1.984573344645289117e+00
3.516157063521925465e+02,1.984573314233633701e+00
6.243132834317324296e+02,1.984573313642017833e+00
6.924876777016173719e+02,1.984573313616627033e+00
1.374231620400467364e+03,1.984573313412615780e+00
1.440057885878138677e+03,1.984573344645289117e+00
1.442406014670352306e+03,2.137677045820214783e+00
1.442406014670352306e+03,2.137789862758664672e+00
1.442405033713866715e+03,2.143489214113318830e+00
1.441624124338084357e+03,2.302405083581348322e+00
1.439852535841424242e+03,2.461320953049377813e+00
1.437447076750574752e+03,2.620236822517407749e+00
1.434554273134636105e+03,2.779152691985437240e+00
1.431243238632127941e+03,2.938068561453466732e+00
1.427560008614653270e+03,3.096984430921496667e+00
1.423530515563308882e+03,3.255900300389526159e+00
1.419168102886441829e+03,3.414816169857555650e+00
1.414487954402808327e+03,3.573732039325585141e+00
1.409497832542097058e+03,3.732647908793615077e+00
1.404203124400695742e+03,3.891563778261644124e+00
1.398611563506963876e+03,4.050479647729674504e+00
1.392727839354861317e+03,4.209395517197703995e+00
1.386554881630103637e+03,4.368311386665733487e+00
1.380096321116760237e+03,4.527227256133762978e+00
1.374231620400467364e+03,4.665850509876189989e+00
1.373355014907004261e+03,4.686143125601792470e+00
1.366333485102581335e+03,4.845058995069822849e+00
1.359033866655180873e+03,5.003974864537852341e+00
1.352038312970541938e+03,5.150619599608323718e+00
